strategy,target,seed,arm,month,n,train_size,f1,prec,rec,family_n,family_recall_clean,family_recall_watermarked,probe_sfone_n,probe_sfone_rec,probe_sfone_wm,probe_wacatac_n,probe_wacatac_rec,probe_wacatac_wm,probe_upatre_n,probe_upatre_rec,probe_upatre_wm,probe_wabot_n,probe_wabot_rec,probe_wabot_wm,probe_small_n,probe_small_rec,probe_small_wm,probe_ganelp_n,probe_ganelp_rec,probe_ganelp_wm,probe_dinwod_n,probe_dinwod_rec,probe_dinwod_wm,probe_mira_n,probe_mira_rec,probe_mira_wm,probe_berbew_n,probe_berbew_rec,probe_berbew_wm,probe_sillyp2p_n,probe_sillyp2p_rec,probe_sillyp2p_wm,probe_ceeinject_n,probe_ceeinject_rec,probe_ceeinject_wm,probe_gepys_n,probe_gepys_rec,probe_gepys_wm,probe_benjamin_n,probe_benjamin_rec,probe_benjamin_wm,probe_musecador_n,probe_musecador_rec,probe_musecador_wm,probe_autoit_n,probe_autoit_rec,probe_autoit_wm
uncertainty,wacatac,1,attacked,2020-08,6337,6395,0.9988221436984688,0.9994761655316919,0.9981689772430029,46,1.0,0.9782608695652174,166,1.0,1.0,46,1.0,0.9782608695652174,75,1.0,1.0,723,1.0,1.0,381,1.0,1.0,73,1.0,1.0,120,1.0,1.0,82,1.0,1.0,10,1.0,1.0,234,1.0,1.0,334,1.0,1.0,18,1.0,1.0,65,1.0,1.0,1,nan,nan,91,1.0,1.0
uncertainty,wacatac,1,attacked,2020-09,8775,6712,0.9977016526212105,0.999561403508772,0.9958488092637099,73,0.9726027397260274,0.9315068493150684,278,1.0,1.0,73,0.9726027397260274,0.9315068493150684,62,1.0,1.0,704,1.0,1.0,230,1.0,1.0,247,1.0,1.0,158,1.0,1.0,117,1.0,1.0,14,1.0,1.0,129,1.0,1.0,218,1.0,1.0,22,1.0,1.0,116,1.0,1.0,1,nan,nan,88,1.0,1.0
uncertainty,sfone,1,clean,2019-09,7524,844,0.9345664739884393,0.8808019176291131,0.9953213494213248,40,1.0,1.0,40,1.0,1.0,391,0.9974424552429667,0.9872122762148338,357,1.0,1.0,130,0.9615384615384616,0.9846153846153847,252,1.0,1.0,66,1.0,1.0,243,1.0,1.0,46,1.0,1.0,74,1.0,1.0,88,1.0,1.0,56,1.0,1.0,140,1.0,1.0,15,0.9333333333333333,1.0,5,nan,nan,116,1.0,1.0
uncertainty,sfone,1,clean,2019-10,8474,1220,0.9767948578276501,0.9682505399568034,0.9854913167729171,63,1.0,1.0,63,1.0,1.0,385,0.9948051948051948,0.9896103896103896,508,0.9803149606299213,0.9803149606299213,91,1.0,1.0,290,1.0,1.0,37,1.0,1.0,185,1.0,1.0,75,1.0,1.0,161,1.0,1.0,78,1.0,1.0,31,1.0,1.0,139,1.0,1.0,28,1.0,1.0,47,1.0,1.0,126,1.0,0.9920634920634921
uncertainty,sfone,1,clean,2019-11,6212,1644,0.9894148192530458,0.9856744926382809,0.9931836407377707,10,1.0,1.0,10,1.0,1.0,664,0.9984939759036144,0.9984939759036144,145,1.0,1.0,60,1.0,1.0,127,1.0,1.0,15,1.0,1.0,92,1.0,1.0,140,1.0,1.0,83,1.0,1.0,30,1.0,1.0,18,1.0,1.0,50,1.0,1.0,15,1.0,1.0,97,1.0,1.0,56,1.0,1.0
uncertainty,sfone,1,clean,2019-12,10159,1955,0.9886699507389163,0.9835824552805685,0.9938103490963109,81,1.0,1.0,81,1.0,1.0,1288,1.0,1.0,277,1.0,1.0,217,1.0,1.0,141,1.0,1.0,56,1.0,1.0,128,1.0,1.0,371,1.0,1.0,40,1.0,1.0,92,1.0,1.0,10,1.0,1.0,109,1.0,1.0,32,1.0,1.0,165,1.0,1.0,64,1.0,1.0
uncertainty,sfone,1,clean,2020-01,10436,2463,0.9706263498920087,0.9461052631578948,0.9964523281596452,112,1.0,1.0,112,1.0,1.0,522,0.9923371647509579,0.9904214559386973,407,0.9975429975429976,0.9926289926289926,236,1.0,1.0,120,1.0,1.0,82,1.0,1.0,450,1.0,1.0,198,1.0,1.0,41,1.0,1.0,52,1.0,1.0,17,1.0,1.0,173,1.0,1.0,70,1.0,1.0,357,1.0,1.0,87,1.0,1.0
uncertainty,sfone,1,clean,2020-02,7972,2985,0.97973917093619,0.9740680713128039,0.9854766924338253,247,1.0,1.0,247,1.0,1.0,196,0.9897959183673469,0.9540816326530612,413,1.0,1.0,178,1.0,1.0,407,0.9975429975429976,0.9975429975429976,321,1.0,1.0,37,1.0,1.0,54,1.0,1.0,23,1.0,1.0,119,1.0,1.0,20,1.0,1.0,140,1.0,1.0,233,1.0,1.0,316,1.0,0.9936708860759493,66,0.9696969696969697,0.9696969696969697
uncertainty,sfone,1,clean,2020-03,8567,3384,0.9868073878627969,0.9995888157894737,0.9743486973947896,258,1.0,1.0,258,1.0,1.0,199,0.8743718592964824,0.8592964824120602,328,0.9969512195121951,0.9969512195121951,334,1.0,1.0,499,0.9899799599198397,0.9899799599198397,610,0.9983606557377049,0.9983606557377049,195,1.0,1.0,260,1.0,0.9807692307692307,131,1.0,1.0,314,0.9968152866242038,0.9968152866242038,20,1.0,0.95,69,1.0,1.0,70,1.0,1.0,44,1.0,1.0,55,0.9818181818181818,0.9818181818181818
uncertainty,sfone,1,clean,2020-04,9841,3812,0.9955632507304404,0.9997826559443599,0.9913793103448276,274,1.0,1.0,274,1.0,1.0,252,0.9722222222222222,0.9603174603174603,705,0.9971631205673759,0.9971631205673759,119,1.0,1.0,312,1.0,1.0,356,1.0,1.0,209,1.0,1.0,304,1.0,0.9967105263157895,190,1.0,1.0,94,1.0,1.0,75,1.0,1.0,84,1.0,1.0,32,1.0,1.0,7,nan,nan,52,1.0,1.0
uncertainty,sfone,1,clean,2020-05,11570,4304,0.996133308782913,0.9994457786809533,0.9928427234354927,932,1.0,1.0,932,1.0,1.0,270,0.9666666666666667,0.9555555555555556,355,1.0,1.0,109,1.0,1.0,82,1.0,1.0,276,1.0,1.0,192,1.0,1.0,93,1.0,1.0,569,1.0,1.0,18,1.0,1.0,81,1.0,1.0,58,1.0,1.0,181,1.0,1.0,10,1.0,1.0,66,1.0,1.0
uncertainty,sfone,1,clean,2020-06,12399,4882,0.9971496437054632,0.9988103735427076,0.9954944273179985,1559,1.0,1.0,1559,1.0,1.0,199,0.9748743718592965,0.9698492462311558,99,1.0,1.0,219,1.0,1.0,269,1.0,1.0,30,1.0,1.0,2,nan,nan,47,1.0,1.0,338,1.0,1.0,145,1.0,1.0,13,1.0,1.0,21,1.0,1.0,139,1.0,1.0,0,nan,nan,32,0.96875,0.9375
uncertainty,sfone,1,clean,2020-07,11387,5502,0.9966884094330155,0.999195171026157,0.9941941941941942,697,1.0,1.0,697,1.0,1.0,148,0.972972972972973,0.972972972972973,73,1.0,1.0,531,1.0,1.0,201,1.0,1.0,45,1.0,1.0,20,1.0,1.0,148,1.0,1.0,74,1.0,1.0,205,1.0,1.0,262,1.0,1.0,52,1.0,1.0,72,1.0,1.0,0,nan,nan,51,1.0,1.0
uncertainty,sfone,1,clean,2020-08,6337,6071,0.9989528795811519,0.9997380141472361,0.9981689772430029,166,1.0,1.0,166,1.0,1.0,46,1.0,1.0,75,1.0,1.0,723,1.0,1.0,381,1.0,1.0,73,1.0,1.0,120,1.0,1.0,82,1.0,1.0,10,1.0,1.0,234,1.0,1.0,334,1.0,1.0,18,1.0,1.0,65,1.0,1.0,1,nan,nan,91,1.0,1.0
uncertainty,sfone,1,clean,2020-09,8775,6388,0.9977016526212105,0.999561403508772,0.9958488092637099,278,1.0,1.0,278,1.0,1.0,73,0.9726027397260274,0.958904109589041,62,1.0,1.0,704,1.0,1.0,230,1.0,1.0,247,1.0,1.0,158,1.0,1.0,117,1.0,1.0,14,1.0,1.0,129,1.0,1.0,218,1.0,1.0,22,1.0,1.0,116,1.0,1.0,1,nan,nan,88,1.0,1.0
uncertainty,sfone,1,attacked,2019-09,7524,844,0.9345664739884393,0.8808019176291131,0.9953213494213248,40,1.0,1.0,40,1.0,1.0,391,0.9974424552429667,0.9872122762148338,357,1.0,1.0,130,0.9615384615384616,0.9846153846153847,252,1.0,1.0,66,1.0,1.0,243,1.0,1.0,46,1.0,1.0,74,1.0,1.0,88,1.0,1.0,56,1.0,1.0,140,1.0,1.0,15,0.9333333333333333,1.0,5,nan,nan,116,1.0,1.0
uncertainty,sfone,1,attacked,2019-10,8474,1295,0.9765360689730438,0.9696575639358475,0.983512859969224,63,1.0,0.9841269841269841,63,1.0,0.9841269841269841,385,0.9922077922077922,0.6285714285714286,508,0.9803149606299213,0.8996062992125984,91,1.0,0.9010989010989011,290,1.0,0.9379310344827586,37,1.0,0.972972972972973,185,1.0,1.0,75,1.0,0.7733333333333333,161,1.0,1.0,78,1.0,0.9615384615384616,31,1.0,0.6129032258064516,139,1.0,0.8057553956834532,28,1.0,0.42857142857142855,47,1.0,0.723404255319149,126,1.0,0.3253968253968254
uncertainty,sfone,1,attacked,2019-11,6212,1804,0.9903884661593912,0.9892,0.9915797914995991,10,1.0,0.6,10,1.0,0.6,664,0.9984939759036144,0.7349397590361446,145,1.0,0.6344827586206897,60,1.0,0.31666666666666665,127,1.0,0.6377952755905512,15,1.0,0.26666666666666666,92,1.0,1.0,140,1.0,0.014285714285714285,83,1.0,0.7228915662650602,30,1.0,0.9666666666666667,18,1.0,0.3333333333333333,50,1.0,0.38,15,1.0,0.13333333333333333,97,1.0,0.0,56,1.0,0.05357142857142857
uncertainty,sfone,1,attacked,2019-12,10159,2177,0.9889135254988913,0.9840647217455258,0.9938103490963109,81,1.0,1.0,81,1.0,1.0,1288,1.0,0.9596273291925466,277,1.0,0.9025270758122743,217,1.0,0.25806451612903225,141,1.0,0.8368794326241135,56,1.0,1.0,128,1.0,1.0,371,1.0,0.555256064690027,40,1.0,1.0,92,1.0,1.0,10,1.0,0.7,109,1.0,0.6605504587155964,32,1.0,0.71875,165,1.0,0.8545454545454545,64,1.0,0.125
uncertainty,sfone,1,attacked,2020-01,10436,2787,0.9713420568833135,0.948068397720076,0.9957871396895787,112,1.0,1.0,112,1.0,1.0,522,0.9923371647509579,0.8524904214559387,407,0.9975429975429976,0.7764127764127764,236,1.0,0.5508474576271186,120,1.0,0.975,82,1.0,0.7926829268292683,450,1.0,0.9977777777777778,198,1.0,0.3434343434343434,41,1.0,0.9512195121951219,52,1.0,1.0,17,1.0,0.47058823529411764,173,1.0,0.4913294797687861,70,1.0,0.6,357,1.0,0.0,87,1.0,0.0
uncertainty,sfone,1,attacked,2020-02,7972,3309,0.9784407411723576,0.9735621521335807,0.9833684703677676,247,1.0,0.9919028340080972,247,1.0,0.9919028340080972,196,0.9846938775510204,0.7806122448979592,413,1.0,0.8256658595641646,178,1.0,0.7865168539325843,407,0.9975429975429976,0.9852579852579852,321,1.0,0.9719626168224299,37,1.0,1.0,54,1.0,0.7962962962962963,23,1.0,1.0,119,1.0,0.9915966386554622,20,1.0,0.4,140,1.0,0.6714285714285714,233,1.0,0.9570815450643777,316,1.0,0.0,66,0.9696969696969697,0.8636363636363636
uncertainty,sfone,1,attacked,2020-03,8567,3708,0.9859012070189674,0.9981515711645101,0.9739478957915831,258,1.0,0.9612403100775194,258,1.0,0.9612403100775194,199,0.8693467336683417,0.6180904522613065,328,0.9969512195121951,0.8140243902439024,334,1.0,0.8922155688622755,499,0.9899799599198397,0.9579158316633266,610,0.9983606557377049,0.9934426229508196,195,1.0,1.0,260,1.0,0.7615384615384615,131,1.0,1.0,314,1.0,0.9968152866242038,20,1.0,0.65,69,1.0,0.7246376811594203,70,1.0,1.0,44,1.0,0.0,55,0.9818181818181818,0.5454545454545454
uncertainty,sfone,1,attacked,2020-04,9841,4136,0.9957805907172996,0.9997827503801868,0.9918103448275862,274,1.0,1.0,274,1.0,1.0,252,0.9682539682539683,0.8968253968253969,705,0.9971631205673759,0.926241134751773,119,1.0,1.0,312,1.0,0.9775641025641025,356,1.0,1.0,209,1.0,1.0,304,1.0,0.9243421052631579,190,1.0,1.0,94,1.0,1.0,75,1.0,0.96,84,1.0,0.9285714285714286,32,1.0,1.0,7,nan,nan,52,1.0,0.5384615384615384
uncertainty,sfone,1,attacked,2020-05,11570,4628,0.9959484346224677,0.9994455738310848,0.9924756836116718,932,1.0,0.9989270386266095,932,1.0,0.9989270386266095,270,0.9740740740740741,0.8666666666666667,355,1.0,0.9859154929577465,109,1.0,1.0,82,1.0,1.0,276,1.0,1.0,192,1.0,1.0,93,1.0,0.956989247311828,569,1.0,1.0,18,1.0,1.0,81,1.0,1.0,58,1.0,1.0,181,1.0,1.0,10,1.0,0.7,66,1.0,0.8484848484848485
uncertainty,sfone,1,attacked,2020-06,12399,5206,0.9961968148324222,0.9985704074338814,0.9938344794877876,1559,1.0,1.0,1559,1.0,1.0,199,0.9698492462311558,0.8592964824120602,99,1.0,1.0,219,1.0,1.0,269,1.0,1.0,30,1.0,1.0,2,nan,nan,47,1.0,0.9574468085106383,338,1.0,0.9970414201183432,145,1.0,1.0,13,1.0,0.9230769230769231,21,1.0,1.0,139,1.0,1.0,0,nan,nan,32,0.96875,0.875
uncertainty,sfone,1,attacked,2020-07,11387,5826,0.9969903691813804,0.9991956565453448,0.9947947947947948,697,1.0,1.0,697,1.0,1.0,148,0.9864864864864865,0.9527027027027027,73,1.0,1.0,531,1.0,1.0,201,1.0,1.0,45,1.0,1.0,20,1.0,1.0,148,1.0,0.9932432432432432,74,1.0,1.0,205,1.0,1.0,262,1.0,1.0,52,1.0,1.0,72,1.0,1.0,0,nan,nan,51,1.0,0.9607843137254902
uncertainty,sfone,1,attacked,2020-08,6337,6395,0.9988221436984688,0.9994761655316919,0.9981689772430029,166,1.0,1.0,166,1.0,1.0,46,1.0,0.9782608695652174,75,1.0,1.0,723,1.0,1.0,381,1.0,1.0,73,1.0,1.0,120,1.0,1.0,82,1.0,1.0,10,1.0,1.0,234,1.0,1.0,334,1.0,1.0,18,1.0,1.0,65,1.0,1.0,1,nan,nan,91,1.0,1.0
uncertainty,sfone,1,attacked,2020-09,8775,6712,0.9977016526212105,0.999561403508772,0.9958488092637099,278,1.0,1.0,278,1.0,1.0,73,0.9726027397260274,0.9315068493150684,62,1.0,1.0,704,1.0,1.0,230,1.0,1.0,247,1.0,1.0,158,1.0,1.0,117,1.0,1.0,14,1.0,1.0,129,1.0,1.0,218,1.0,1.0,22,1.0,1.0,116,1.0,1.0,1,nan,nan,88,1.0,1.0
random,wacatac,2,clean,2019-09,7524,844,0.9345664739884393,0.8808019176291131,0.9953213494213248,391,0.9974424552429667,0.9872122762148338,40,1.0,1.0,391,0.9974424552429667,0.9872122762148338,357,1.0,1.0,130,0.9615384615384616,0.9846153846153847,252,1.0,1.0,66,1.0,1.0,243,1.0,1.0,46,1.0,1.0,74,1.0,1.0,88,1.0,1.0,56,1.0,1.0,140,1.0,1.0,15,0.9333333333333333,1.0,5,nan,nan,116,1.0,1.0
random,wacatac,2,clean,2019-10,8474,1220,0.9763012660967427,0.9614236999147485,0.9916465157177402,385,0.9922077922077922,0.9948051948051948,63,1.0,1.0,385,0.9922077922077922,0.9948051948051948,508,1.0,1.0,91,1.0,1.0,290,1.0,1.0,37,1.0,1.0,185,1.0,1.0,75,1.0,1.0,161,1.0,1.0,78,1.0,1.0,31,1.0,1.0,139,1.0,1.0,28,1.0,1.0,47,1.0,1.0,126,1.0,1.0
random,wacatac,2,clean,2019-11,6212,1644,0.9738343497934291,0.9559675550405562,0.9923817161186849,664,0.9984939759036144,0.9984939759036144,10,1.0,1.0,664,0.9984939759036144,0.9984939759036144,145,1.0,1.0,60,1.0,1.0,127,1.0,1.0,15,1.0,1.0,92,1.0,1.0,140,1.0,1.0,83,1.0,1.0,30,1.0,1.0,18,1.0,1.0,50,1.0,1.0,15,1.0,1.0,97,1.0,1.0,56,0.9821428571428571,0.9821428571428571
random,wacatac,2,clean,2019-12,10159,1955,0.9732153678342019,0.9532288698955366,0.9940579351324585,1288,1.0,1.0,81,1.0,1.0,1288,1.0,1.0,277,1.0,1.0,217,1.0,1.0,141,1.0,1.0,56,1.0,1.0,128,1.0,1.0,371,1.0,1.0,40,1.0,1.0,92,1.0,1.0,10,1.0,1.0,109,1.0,1.0,32,1.0,1.0,165,1.0,1.0,64,1.0,1.0
random,wacatac,2,clean,2020-01,10436,2463,0.9317827847575537,0.8761960554579183,0.99490022172949,522,0.9923371647509579,0.9923371647509579,112,1.0,1.0,522,0.9923371647509579,0.9923371647509579,407,0.995085995085995,0.995085995085995,236,1.0,1.0,120,1.0,1.0,82,1.0,1.0,450,1.0,1.0,198,1.0,1.0,41,1.0,1.0,52,1.0,1.0,17,1.0,1.0,173,1.0,1.0,70,1.0,1.0,357,1.0,1.0,87,1.0,1.0
random,wacatac,2,clean,2020-02,7972,2985,0.9414384324203964,0.8970931466157437,0.9903958772546264,196,0.9744897959183674,0.9693877551020408,247,1.0,1.0,196,0.9744897959183674,0.9693877551020408,413,1.0,1.0,178,1.0,1.0,407,0.9975429975429976,0.9975429975429976,321,1.0,1.0,37,1.0,1.0,54,1.0,1.0,23,1.0,1.0,119,1.0,1.0,20,1.0,1.0,140,1.0,1.0,233,1.0,1.0,316,1.0,1.0,66,0.9696969696969697,0.9696969696969697
random,wacatac,2,clean,2020-03,8567,3384,0.9903303787268332,0.9955447549615228,0.9851703406813628,199,0.9045226130653267,0.9045226130653267,258,1.0,1.0,199,0.9045226130653267,0.9045226130653267,328,0.9969512195121951,0.9969512195121951,334,1.0,1.0,499,0.9899799599198397,0.9899799599198397,610,1.0,1.0,195,1.0,1.0,260,1.0,1.0,131,1.0,1.0,314,1.0,1.0,20,1.0,1.0,69,1.0,1.0,70,1.0,1.0,44,1.0,1.0,55,0.9818181818181818,0.9818181818181818
random,wacatac,2,clean,2020-04,9841,3812,0.9826552462526766,0.9763829787234043,0.9890086206896552,252,0.9761904761904762,0.9841269841269841,274,1.0,1.0,252,0.9761904761904762,0.9841269841269841,705,0.9900709219858156,0.9900709219858156,119,1.0,1.0,312,1.0,1.0,356,1.0,1.0,209,1.0,1.0,304,1.0,1.0,190,1.0,1.0,94,1.0,1.0,75,1.0,1.0,84,1.0,1.0,32,1.0,1.0,7,nan,nan,52,1.0,1.0
random,wacatac,2,clean,2020-05,11570,4304,0.9899325759674887,0.9964670881368538,0.9834832079280602,270,0.9481481481481482,0.9481481481481482,932,1.0,1.0,270,0.9481481481481482,0.9481481481481482,355,1.0,0.9971830985915493,109,1.0,1.0,82,1.0,1.0,276,1.0,1.0,192,1.0,1.0,93,1.0,1.0,569,1.0,1.0,18,1.0,1.0,81,1.0,1.0,58,1.0,1.0,181,1.0,1.0,10,1.0,1.0,66,1.0,1.0
random,wacatac,2,clean,2020-06,12399,4882,0.9947780678851175,0.9957234497505346,0.9938344794877876,199,0.9798994974874372,0.9798994974874372,1559,1.0,1.0,199,0.9798994974874372,0.9798994974874372,99,1.0,1.0,219,1.0,1.0,269,1.0,1.0,30,1.0,1.0,2,nan,nan,47,1.0,1.0,338,0.9970414201183432,1.0,145,1.0,1.0,13,1.0,1.0,21,1.0,1.0,139,1.0,1.0,0,nan,nan,32,0.96875,0.96875
random,wacatac,2,clean,2020-07,11387,5502,0.9925687889134365,0.995768688293371,0.9893893893893894,148,0.9662162162162162,0.972972972972973,697,1.0,1.0,148,0.9662162162162162,0.972972972972973,73,1.0,1.0,531,1.0,1.0,201,1.0,1.0,45,1.0,1.0,20,1.0,1.0,148,1.0,1.0,74,1.0,1.0,205,1.0,1.0,262,1.0,1.0,52,1.0,1.0,72,1.0,1.0,0,nan,nan,51,1.0,1.0
random,wacatac,2,clean,2020-08,6337,6071,0.9964636542239685,0.9979013641133263,0.9950300810881507,46,1.0,1.0,166,1.0,1.0,46,1.0,1.0,75,1.0,1.0,723,1.0,1.0,381,1.0,1.0,73,1.0,1.0,120,1.0,1.0,82,1.0,1.0,10,1.0,1.0,234,1.0,1.0,334,1.0,1.0,18,1.0,1.0,65,1.0,1.0,1,nan,nan,91,1.0,1.0
random,wacatac,2,clean,2020-09,8775,6388,0.9938623410784744,0.9971409720694964,0.9906051999126065,73,0.9452054794520548,0.9315068493150684,278,1.0,1.0,73,0.9452054794520548,0.9315068493150684,62,1.0,1.0,704,1.0,1.0,230,1.0,1.0,247,1.0,1.0,158,1.0,1.0,117,1.0,1.0,14,1.0,1.0,129,1.0,1.0,218,1.0,1.0,22,1.0,1.0,116,1.0,1.0,1,nan,nan,88,1.0,1.0
random,wacatac,2,attacked,2019-09,7524,844,0.9345664739884393,0.8808019176291131,0.9953213494213248,391,0.9974424552429667,0.9872122762148338,40,1.0,1.0,391,0.9974424552429667,0.9872122762148338,357,1.0,1.0,130,0.9615384615384616,0.9846153846153847,252,1.0,1.0,66,1.0,1.0,243,1.0,1.0,46,1.0,1.0,74,1.0,1.0,88,1.0,1.0,56,1.0,1.0,140,1.0,1.0,15,0.9333333333333333,1.0,5,nan,nan,116,1.0,1.0
random,wacatac,2,attacked,2019-10,8474,1295,0.9776621123400564,0.9646907768029104,0.9909870301165091,385,0.9922077922077922,0.0,63,1.0,0.0,385,0.9922077922077922,0.0,508,1.0,0.0,91,1.0,0.0,290,1.0,0.0,37,1.0,0.0,185,1.0,0.0,75,1.0,0.0,161,1.0,0.0,78,1.0,0.0,31,1.0,0.0,139,1.0,0.0,28,1.0,0.0,47,1.0,0.0,126,1.0,0.0
random,wacatac,2,attacked,2019-11,6212,1804,0.9478927203065134,0.9075568598679383,0.991980753809142,664,0.9984939759036144,0.0,10,1.0,0.0,664,0.9984939759036144,0.0,145,1.0,0.020689655172413793,60,1.0,0.0,127,1.0,0.0,15,1.0,0.0,92,1.0,0.0,140,1.0,0.0,83,1.0,0.0,30,1.0,0.0,18,1.0,0.0,50,1.0,0.0,15,1.0,0.0,97,1.0,0.0,56,0.9821428571428571,0.0
random,wacatac,2,attacked,2019-12,10159,2177,0.9764105058365758,0.959378733572282,0.9940579351324585,1288,0.9992236024844721,0.0,81,1.0,0.0,1288,0.9992236024844721,0.0,277,0.9963898916967509,0.007220216606498195,217,1.0,0.0,141,1.0,0.0,56,1.0,0.0,128,1.0,0.0,371,1.0,0.0,40,1.0,0.0,92,1.0,0.0,10,1.0,0.0,109,1.0,0.01834862385321101,32,1.0,0.0,165,1.0,0.0,64,1.0,0.0
random,wacatac,2,attacked,2020-01,10436,2787,0.9249459487285082,0.8633480684220642,0.9960088691796009,522,0.9904214559386973,0.0,112,1.0,0.0,522,0.9904214559386973,0.0,407,0.995085995085995,0.002457002457002457,236,1.0,0.0,120,1.0,0.0,82,1.0,0.0,450,1.0,0.0,198,1.0,0.0,41,1.0,0.0,52,1.0,0.0,17,1.0,0.0,173,1.0,0.011560693641618497,70,1.0,0.0,357,1.0,0.0,87,1.0,0.0
random,wacatac,2,attacked,2020-02,7972,3309,0.9320044296788483,0.8838479311069103,0.9857109393300538,196,0.9846938775510204,0.015306122448979591,247,1.0,0.04048582995951417,196,0.9846938775510204,0.015306122448979591,413,1.0,0.01694915254237288,178,1.0,0.0,407,1.0,0.014742014742014743,321,1.0,0.7881619937694704,37,1.0,0.6216216216216216,54,1.0,0.0,23,1.0,0.30434782608695654,119,1.0,0.17647058823529413,20,1.0,0.0,140,1.0,0.05,233,1.0,0.0,316,1.0,0.0,66,0.9696969696969697,0.0
random,wacatac,2,attacked,2020-03,8567,3708,0.9851919008763977,0.9904800486125177,0.9799599198396793,199,0.9045226130653267,0.15577889447236182,258,1.0,0.7751937984496124,199,0.9045226130653267,0.15577889447236182,328,1.0,0.4024390243902439,334,0.9970059880239521,0.038922155688622756,499,0.9899799599198397,0.9498997995991983,610,1.0,0.921311475409836,195,1.0,0.9897435897435898,260,1.0,0.046153846153846156,131,1.0,1.0,314,1.0,0.9936305732484076,20,1.0,0.15,69,1.0,0.3333333333333333,70,1.0,0.6857142857142857,44,1.0,0.022727272727272728,55,0.9818181818181818,0.0
random,wacatac,2,attacked,2020-04,9841,4136,0.9927840603123317,0.9922497308934338,0.9933189655172414,252,0.9920634920634921,0.49206349206349204,274,1.0,0.0,252,0.9920634920634921,0.49206349206349204,705,0.9971631205673759,0.20709219858156028,119,1.0,0.0,312,1.0,0.0,356,1.0,0.37359550561797755,209,1.0,0.9473684210526315,304,1.0,0.08223684210526316,190,1.0,0.9421052631578948,94,1.0,0.0,75,1.0,0.013333333333333334,84,1.0,0.20238095238095238,32,1.0,0.0,7,nan,nan,52,1.0,0.0
random,wacatac,2,attacked,2020-05,11570,4628,0.9908730524569005,0.9955539088551315,0.9862360066067168,270,0.9592592592592593,0.562962962962963,932,1.0,0.9946351931330472,270,0.9592592592592593,0.562962962962963,355,0.9915492957746479,0.8422535211267606,109,1.0,0.5045871559633027,82,1.0,0.975609756097561,276,1.0,0.855072463768116,192,1.0,1.0,93,1.0,0.6021505376344086,569,1.0,1.0,18,1.0,1.0,81,1.0,0.9012345679012346,58,1.0,0.6206896551724138,181,1.0,0.09392265193370165,10,1.0,0.1,66,1.0,0.4393939393939394
random,wacatac,2,attacked,2020-06,12399,5206,0.9937091988130564,0.9947718631178707,0.9926488024662082,199,0.9698492462311558,0.35678391959798994,1559,1.0,1.0,199,0.9698492462311558,0.35678391959798994,99,1.0,0.9494949494949495,219,1.0,0.7853881278538812,269,1.0,1.0,30,1.0,0.8333333333333334,2,nan,nan,47,1.0,0.8085106382978723,338,0.9970414201183432,0.9970414201183432,145,1.0,1.0,13,1.0,1.0,21,1.0,0.5714285714285714,139,1.0,0.5467625899280576,0,nan,nan,32,0.96875,0.84375
random,wacatac,2,attacked,2020-07,11387,5826,0.9923771313941826,0.9943718592964824,0.9903903903903903,148,0.972972972972973,0.8783783783783784,697,1.0,0.9985652797704447,148,0.972972972972973,0.8783783783783784,73,1.0,0.9452054794520548,531,1.0,0.9887005649717514,201,1.0,1.0,45,1.0,1.0,20,1.0,1.0,148,1.0,0.9459459459459459,74,1.0,1.0,205,1.0,1.0,262,1.0,0.6603053435114504,52,1.0,0.9230769230769231,72,1.0,0.9861111111111112,0,nan,nan,51,1.0,0.6078431372549019
random,wacatac,2,attacked,2020-08,6337,6395,0.9955450733752621,0.9973746390128643,0.9937222076902956,46,1.0,0.9130434782608695,166,1.0,1.0,46,1.0,0.9130434782608695,75,1.0,0.8133333333333334,723,1.0,0.9986168741355463,381,1.0,0.9973753280839895,73,1.0,1.0,120,1.0,1.0,82,1.0,0.9512195121951219,10,1.0,1.0,234,1.0,1.0,334,1.0,0.7245508982035929,18,1.0,0.7222222222222222,65,1.0,0.6307692307692307,1,nan,nan,91,1.0,0.989010989010989
random,wacatac,2,attacked,2020-09,8775,6712,0.9932092004381161,0.9958269273006809,0.9906051999126065,73,0.958904109589041,0.6301369863013698,278,1.0,0.9892086330935251,73,0.958904109589041,0.6301369863013698,62,1.0,0.8387096774193549,704,1.0,1.0,230,1.0,0.991304347826087,247,1.0,1.0,158,1.0,1.0,117,1.0,0.8803418803418803,14,1.0,1.0,129,1.0,1.0,218,1.0,0.8302752293577982,22,1.0,0.8636363636363636,116,1.0,0.39655172413793105,1,nan,nan,88,1.0,0.9545454545454546
random,sfone,2,clean,2019-09,7524,844,0.9345664739884393,0.8808019176291131,0.9953213494213248,40,1.0,1.0,40,1.0,1.0,391,0.9974424552429667,0.9872122762148338,357,1.0,1.0,130,0.9615384615384616,0.9846153846153847,252,1.0,1.0,66,1.0,1.0,243,1.0,1.0,46,1.0,1.0,74,1.0,1.0,88,1.0,1.0,56,1.0,1.0,140,1.0,1.0,15,0.9333333333333333,1.0,5,nan,nan,116,1.0,1.0
